,Name,Class.Family,chr,start,end
41378,AluJb,SINE/Alu,chrX,41833759,41834040
41379,AluSx,SINE/Alu,chrX,41835227,41835353
41380,FLAM_C,SINE/Alu,chrX,41838027,41838152
41381,AluSx,SINE/Alu,chrX,41838474,41838769
41382,AluSz6,SINE/Alu,chrX,41841499,41841821
41383,AluSq2,SINE/Alu,chrX,41842290,41842585
41384,AluJb,SINE/Alu,chrX,41849897,41850186
41385,AluYh3,SINE/Alu,chrX,41856641,41856813
41386,AluSz,SINE/Alu,chrX,41862259,41862566
41387,AluSz,SINE/Alu,chrX,41869531,41869836
41388,AluSx3,SINE/Alu,chrX,41873786,41874090
41389,AluSz6,SINE/Alu,chrX,41890889,41891189
41390,AluJb,SINE/Alu,chrX,41891909,41892208
41391,AluSz6,SINE/Alu,chrX,41892334,41892634
41392,AluSz,SINE/Alu,chrX,41900740,41901045
41393,AluJb,SINE/Alu,chrX,41901201,41901512
41394,AluSx1,SINE/Alu,chrX,41908117,41908392
41395,AluSz,SINE/Alu,chrX,41909605,41909906
41396,AluSx,SINE/Alu,chrX,41909940,41910232
41397,AluJb,SINE/Alu,chrX,41912215,41912276
41398,AluSq,SINE/Alu,chrX,41912282,41912607
41399,AluJr,SINE/Alu,chrX,41912655,41912770
41400,AluSx,SINE/Alu,chrX,41915582,41915707
41401,AluYf1,SINE/Alu,chrX,41915708,41915990
41402,AluSx,SINE/Alu,chrX,41916026,41916193
41403,AluSx1,SINE/Alu,chrX,41926367,41926624
41404,AluSq2,SINE/Alu,chrX,41928440,41928566
41405,AluJr,SINE/Alu,chrX,41933171,41933482
41406,AluSq2,SINE/Alu,chrX,41934376,41934678
41407,AluSx1,SINE/Alu,chrX,41935358,41935663
41408,AluJr4,SINE/Alu,chrX,41939146,41939290
41409,AluSc8,SINE/Alu,chrX,41940069,41940379
41410,AluY,SINE/Alu,chrX,41940834,41941132
41411,AluSx,SINE/Alu,chrX,41948626,41948933
41412,AluSp,SINE/Alu,chrX,41949254,41949561
41413,AluSx,SINE/Alu,chrX,41962000,41962300
41414,AluYe5,SINE/Alu,chrX,41962569,41962866
41415,AluJb,SINE/Alu,chrX,41964837,41965124
41416,AluSx3,SINE/Alu,chrX,41969965,41970264
41417,AluSz,SINE/Alu,chrX,41971721,41971954
41418,AluSg,SINE/Alu,chrX,41986637,41986943
41419,AluJo,SINE/Alu,chrX,41996529,41996804
41420,AluSp,SINE/Alu,chrX,41999725,42000000
41421,AluJr,SINE/Alu,chrX,42001558,42001816
41422,AluSc,SINE/Alu,chrX,42002947,42003253
41423,AluSc,SINE/Alu,chrX,42016474,42016775
41424,AluSx4,SINE/Alu,chrX,42018827,42019117
41425,AluSx3,SINE/Alu,chrX,42020658,42020930
41426,AluSz,SINE/Alu,chrX,42021776,42021904
41427,AluY,SINE/Alu,chrX,42022825,42023128
41428,AluSx1,SINE/Alu,chrX,42026178,42026479
41429,AluYh3,SINE/Alu,chrX,42037051,42037359
41430,AluYm1,SINE/Alu,chrX,42037564,42037869
41431,AluSz,SINE/Alu,chrX,42038359,42038674
41432,AluSx,SINE/Alu,chrX,42042343,42042508
41433,AluJb,SINE/Alu,chrX,42049316,42049611
41434,AluJb,SINE/Alu,chrX,42049761,42050014
41435,AluY,SINE/Alu,chrX,42053282,42053579
41436,AluY,SINE/Alu,chrX,42057039,42057331
41437,AluJr,SINE/Alu,chrX,42076205,42076332
41438,AluSz,SINE/Alu,chrX,42078404,42078715
41439,AluSx4,SINE/Alu,chrX,42079722,42080016
41440,AluSx3,SINE/Alu,chrX,42083186,42083489
41441,AluSx1,SINE/Alu,chrX,42084729,42085038
41442,Alu,SINE/Alu,chrX,42090862,42090927
41443,AluSq10,SINE/Alu,chrX,42117984,42118276
41444,AluSx,SINE/Alu,chrX,42139952,42140249
41445,AluSp,SINE/Alu,chrX,42154890,42155194
41446,AluJb,SINE/Alu,chrX,42171097,42171388
41447,AluY,SINE/Alu,chrX,42190082,42190358
41448,AluSp,SINE/Alu,chrX,42191393,42191685
41449,AluSq4,SINE/Alu,chrX,42198679,42198975
41450,AluSx,SINE/Alu,chrX,42200956,42201216
41451,AluY,SINE/Alu,chrX,42210356,42210675
41452,AluJo,SINE/Alu,chrX,42216057,42216127
41453,AluSp,SINE/Alu,chrX,42227349,42227604
41454,AluYb8,SINE/Alu,chrX,42231578,42231886
41455,AluY,SINE/Alu,chrX,42234730,42235021
41456,FLAM_A,SINE/Alu,chrX,42238999,42239123
41457,AluJr,SINE/Alu,chrX,42249832,42250109
41458,AluJb,SINE/Alu,chrX,42265148,42265441
41459,AluSz,SINE/Alu,chrX,42271555,42271845
41460,AluJo,SINE/Alu,chrX,42296648,42296951
41461,AluSz,SINE/Alu,chrX,42304961,42305255
41462,AluSx4,SINE/Alu,chrX,42311381,42311685
41463,AluSz,SINE/Alu,chrX,42327001,42327149
41464,AluY,SINE/Alu,chrX,42335677,42336002
41465,AluSc,SINE/Alu,chrX,42349797,42350098
41466,AluSx,SINE/Alu,chrX,42352218,42352502
41467,AluSc5,SINE/Alu,chrX,42353357,42353659
41468,AluSg,SINE/Alu,chrX,42354412,42354720
41469,AluSz,SINE/Alu,chrX,42356959,42357242
41470,AluSz6,SINE/Alu,chrX,42357553,42357720
41471,AluSx,SINE/Alu,chrX,42358322,42358572
41472,AluSz,SINE/Alu,chrX,42384204,42384497
41473,AluSp,SINE/Alu,chrX,42406088,42406404
41474,AluSz,SINE/Alu,chrX,42459303,42459616
41475,AluY,SINE/Alu,chrX,42476822,42477118
41476,AluJr,SINE/Alu,chrX,42479406,42479714
41477,AluJb,SINE/Alu,chrX,42517002,42517325
41478,AluJb,SINE/Alu,chrX,42524940,42525263
41479,AluSx,SINE/Alu,chrX,42536025,42536324
41480,AluJo,SINE/Alu,chrX,42537530,42537819
41481,AluY,SINE/Alu,chrX,42549334,42549619
41482,AluSx,SINE/Alu,chrX,42552719,42552802
41483,AluSg7,SINE/Alu,chrX,42553512,42553779
41484,AluJo,SINE/Alu,chrX,42562897,42562981
41485,AluSq2,SINE/Alu,chrX,42584426,42584739
41486,AluY,SINE/Alu,chrX,42599964,42600273
41487,AluJo,SINE/Alu,chrX,42621380,42621643
41488,AluJo,SINE/Alu,chrX,42634720,42634837
41489,AluJb,SINE/Alu,chrX,42635089,42635329
41490,AluJo,SINE/Alu,chrX,42637513,42637614
41491,AluJb,SINE/Alu,chrX,42639925,42640220
41492,AluY,SINE/Alu,chrX,42671813,42672114
41493,AluSp,SINE/Alu,chrX,42678471,42678769
41494,AluJo,SINE/Alu,chrX,42689057,42689344
41495,FLAM_A,SINE/Alu,chrX,42701053,42701178
41496,AluJb,SINE/Alu,chrX,42703387,42703674
41497,AluY,SINE/Alu,chrX,42706719,42707018
41498,AluSq2,SINE/Alu,chrX,42708652,42708966
41499,AluSx1,SINE/Alu,chrX,42729966,42730252
41500,AluYa5,SINE/Alu,chrX,42730560,42730870
41501,AluSz,SINE/Alu,chrX,42732174,42732473
41502,AluJr,SINE/Alu,chrX,42732939,42733239
41503,AluSp,SINE/Alu,chrX,42740094,42740386
41504,AluSq2,SINE/Alu,chrX,42746027,42746354
41505,AluY,SINE/Alu,chrX,42751322,42751526
41506,AluSz,SINE/Alu,chrX,42752183,42752474
41507,AluSx,SINE/Alu,chrX,42774030,42774330
41508,AluJo,SINE/Alu,chrX,42780139,42780207
41509,AluY,SINE/Alu,chrX,42793156,42793456
41510,AluSx1,SINE/Alu,chrX,42793940,42794238
41511,AluSx1,SINE/Alu,chrX,42796268,42796579
41512,AluY,SINE/Alu,chrX,42799764,42800059
41513,AluSp,SINE/Alu,chrX,42800452,42800748
41514,AluSx1,SINE/Alu,chrX,42800754,42801054
41515,AluSz,SINE/Alu,chrX,42808154,42808465
41516,AluY,SINE/Alu,chrX,42810420,42810718
41517,AluSx1,SINE/Alu,chrX,42820836,42821138
41518,AluJo,SINE/Alu,chrX,42828654,42828946
41519,AluJr,SINE/Alu,chrX,42830067,42830370
41520,AluSz,SINE/Alu,chrX,42832644,42832953
41521,AluSz,SINE/Alu,chrX,42834483,42834771
41522,AluSq,SINE/Alu,chrX,42836784,42837096
41523,AluSx1,SINE/Alu,chrX,42847345,42847642
41524,AluJb,SINE/Alu,chrX,42848274,42848583
41525,AluSg,SINE/Alu,chrX,42851844,42852145
41526,AluSx1,SINE/Alu,chrX,42857406,42857708
41527,AluSz,SINE/Alu,chrX,42865432,42865731
41528,AluJb,SINE/Alu,chrX,42877382,42877675
41529,AluJb,SINE/Alu,chrX,42895664,42895954
41530,AluSz,SINE/Alu,chrX,42898721,42899029
41531,AluYa5,SINE/Alu,chrX,42912852,42913156
41532,AluJr,SINE/Alu,chrX,42915345,42915550
41533,AluY,SINE/Alu,chrX,42915600,42915906
41534,AluJb,SINE/Alu,chrX,42936466,42936775
41535,AluJo,SINE/Alu,chrX,42938291,42938638
41536,AluY,SINE/Alu,chrX,42939066,42939377
41537,AluSx,SINE/Alu,chrX,42953361,42953667
41538,AluSc8,SINE/Alu,chrX,42959421,42959726
41539,AluSq2,SINE/Alu,chrX,42964368,42964667
41540,AluSc,SINE/Alu,chrX,42966450,42966746
41541,AluSz6,SINE/Alu,chrX,42966826,42967123
41542,AluSz,SINE/Alu,chrX,42969275,42969564
41543,AluSq2,SINE/Alu,chrX,42977909,42978177
41544,AluSx3,SINE/Alu,chrX,42981836,42982108
41545,AluJo,SINE/Alu,chrX,42994740,42995040
41546,AluSq2,SINE/Alu,chrX,42998139,42998447
41547,AluJr4,SINE/Alu,chrX,42998882,42999179
41548,AluY,SINE/Alu,chrX,43001192,43001509
41549,AluSc,SINE/Alu,chrX,43001864,43002163
41550,AluJo,SINE/Alu,chrX,43003457,43003768
41551,AluJr4,SINE/Alu,chrX,43010531,43010594
41552,AluJr4,SINE/Alu,chrX,43010625,43010792
41553,AluJr,SINE/Alu,chrX,43021556,43021867
41554,AluSc,SINE/Alu,chrX,43027137,43027348
41555,AluJr,SINE/Alu,chrX,43027689,43027996
41556,FLAM_A,SINE/Alu,chrX,43031877,43031998
41557,AluSq,SINE/Alu,chrX,43032105,43032399
41558,AluJr,SINE/Alu,chrX,43042199,43042351
41559,AluSp,SINE/Alu,chrX,43044285,43044580
41560,AluSx,SINE/Alu,chrX,43058229,43058530
41561,AluSq,SINE/Alu,chrX,43059167,43059447
41562,AluSx,SINE/Alu,chrX,43080105,43080285
41563,AluSq2,SINE/Alu,chrX,43080286,43080578
41564,AluSx,SINE/Alu,chrX,43080579,43080713
41565,AluSx4,SINE/Alu,chrX,43088392,43088684
41566,AluJb,SINE/Alu,chrX,43090011,43090299
41567,AluJo,SINE/Alu,chrX,43091513,43091698
41568,AluJr,SINE/Alu,chrX,43092672,43092993
41569,AluJb,SINE/Alu,chrX,43094670,43094977
41570,AluSx,SINE/Alu,chrX,43099051,43099349
41571,AluSq,SINE/Alu,chrX,43100265,43100562
41572,AluSg,SINE/Alu,chrX,43101322,43101576
41573,AluSx,SINE/Alu,chrX,43104328,43104639
41574,AluSx1,SINE/Alu,chrX,43118210,43118529
41575,AluY,SINE/Alu,chrX,43134605,43134910
41576,AluSp,SINE/Alu,chrX,43138480,43138795
41577,AluYc,SINE/Alu,chrX,43141205,43141289
41578,AluSz6,SINE/Alu,chrX,43145220,43145499
41579,AluJb,SINE/Alu,chrX,43151043,43151347
41580,FAM,SINE/Alu,chrX,43154626,43154790
41581,AluSz6,SINE/Alu,chrX,43174962,43175268
41582,AluSp,SINE/Alu,chrX,43183235,43183527
41583,AluJr,SINE/Alu,chrX,43183860,43184145
41584,AluSx,SINE/Alu,chrX,43189375,43189672
41585,AluJb,SINE/Alu,chrX,43194446,43194720
41586,AluSx,SINE/Alu,chrX,43194873,43195167
41587,AluSc8,SINE/Alu,chrX,43196682,43196984
41588,AluY,SINE/Alu,chrX,43198107,43198402
41589,FLAM_C,SINE/Alu,chrX,43220461,43220599
41590,AluSx,SINE/Alu,chrX,43221859,43222161
41591,AluSq2,SINE/Alu,chrX,43235803,43236098
41592,AluY,SINE/Alu,chrX,43239803,43240096
41593,AluSc,SINE/Alu,chrX,43243370,43243661
41594,AluJb,SINE/Alu,chrX,43245432,43245746
41595,AluSx1,SINE/Alu,chrX,43245836,43246147
41596,AluSx4,SINE/Alu,chrX,43246705,43247006
41597,AluSx1,SINE/Alu,chrX,43254648,43254964
41598,AluSp,SINE/Alu,chrX,43265493,43265801
41599,AluSq2,SINE/Alu,chrX,43270002,43270341
41600,AluJr,SINE/Alu,chrX,43272996,43273303
41601,AluSz,SINE/Alu,chrX,43276851,43277153
41602,AluJb,SINE/Alu,chrX,43283567,43283859
41603,AluSx,SINE/Alu,chrX,43287134,43287449
41604,AluSz6,SINE/Alu,chrX,43287725,43287852
41605,AluSc8,SINE/Alu,chrX,43290812,43291107
41606,AluY,SINE/Alu,chrX,43291121,43291391
41607,AluJr4,SINE/Alu,chrX,43295637,43295775
41608,AluJr4,SINE/Alu,chrX,43296498,43296611
41609,AluSx1,SINE/Alu,chrX,43301295,43301601
41610,AluJb,SINE/Alu,chrX,43304717,43304822
41611,AluJo,SINE/Alu,chrX,43305949,43306172
41612,AluJo,SINE/Alu,chrX,43313721,43313881
41613,AluJr,SINE/Alu,chrX,43331616,43331889
41614,AluSq2,SINE/Alu,chrX,43332415,43332729
41615,AluJr,SINE/Alu,chrX,43332879,43333173
41616,AluSp,SINE/Alu,chrX,43333994,43334274
41617,AluSq2,SINE/Alu,chrX,43334277,43334572
41618,AluSg7,SINE/Alu,chrX,43336341,43336545
41619,AluSx,SINE/Alu,chrX,43336726,43336815
41620,AluSx,SINE/Alu,chrX,43336816,43336937
41621,AluSg,SINE/Alu,chrX,43339553,43339856
41622,AluSx1,SINE/Alu,chrX,43341392,43341701
41623,AluY,SINE/Alu,chrX,43343521,43343806
41624,AluSx1,SINE/Alu,chrX,43344911,43345202
41625,AluSp,SINE/Alu,chrX,43354017,43354309
41626,AluSx,SINE/Alu,chrX,43365947,43366256
41627,AluSx3,SINE/Alu,chrX,43366976,43367268
41628,AluSx1,SINE/Alu,chrX,43369655,43369960
41629,AluSc,SINE/Alu,chrX,43376650,43376960
41630,AluSc5,SINE/Alu,chrX,43378468,43378783
41631,AluJr,SINE/Alu,chrX,43378838,43379110
41632,AluSx,SINE/Alu,chrX,43383605,43383905
41633,AluSp,SINE/Alu,chrX,43398569,43398893
41634,AluJo,SINE/Alu,chrX,43409173,43409342
41635,AluJb,SINE/Alu,chrX,43409487,43409782
41636,AluJo,SINE/Alu,chrX,43414458,43414752
41637,AluJr,SINE/Alu,chrX,43416103,43416413
41638,AluY,SINE/Alu,chrX,43423435,43423751
41639,AluY,SINE/Alu,chrX,43425042,43425136
41640,AluSz6,SINE/Alu,chrX,43430257,43430353
41641,AluY,SINE/Alu,chrX,43437370,43437680
41642,AluSp,SINE/Alu,chrX,43443018,43443167
41643,AluSp,SINE/Alu,chrX,43443413,43443719
41644,AluJo,SINE/Alu,chrX,43452565,43452622
41645,AluJo,SINE/Alu,chrX,43452693,43452807
41646,AluSx,SINE/Alu,chrX,43459845,43460134
41647,AluSp,SINE/Alu,chrX,43461710,43462030
41648,AluSx1,SINE/Alu,chrX,43464274,43464552
41649,AluJr,SINE/Alu,chrX,43464592,43464896
41650,AluJo,SINE/Alu,chrX,43471758,43472087
41651,AluSp,SINE/Alu,chrX,43475852,43476153
41652,AluSc8,SINE/Alu,chrX,43478607,43478926
41653,AluJo,SINE/Alu,chrX,43483839,43483962
41654,AluSq2,SINE/Alu,chrX,43490662,43490971
41655,AluY,SINE/Alu,chrX,43491620,43491927
41656,AluJr,SINE/Alu,chrX,43494487,43494782
41657,AluSx,SINE/Alu,chrX,43499334,43499638
41658,AluJo,SINE/Alu,chrX,43505075,43505391
41659,AluJo,SINE/Alu,chrX,43510125,43510297
41660,AluSx3,SINE/Alu,chrX,43510847,43511135
41661,AluSg,SINE/Alu,chrX,43512276,43512574
41662,AluJr,SINE/Alu,chrX,43524116,43524272
41663,AluSq2,SINE/Alu,chrX,43525655,43525957
41664,AluSz,SINE/Alu,chrX,43532640,43532947
41665,AluSx4,SINE/Alu,chrX,43536269,43536567
41666,AluY,SINE/Alu,chrX,43537217,43537498
41667,AluSq2,SINE/Alu,chrX,43542357,43542651
41668,AluJb,SINE/Alu,chrX,43546254,43546528
41669,AluSq10,SINE/Alu,chrX,43548502,43548812
41670,AluSz,SINE/Alu,chrX,43550266,43550538
41671,AluJb,SINE/Alu,chrX,43555602,43555920
41672,AluSp,SINE/Alu,chrX,43561600,43561891
41673,AluSg,SINE/Alu,chrX,43564288,43564590
41674,AluSx1,SINE/Alu,chrX,43572328,43572635
41675,AluSx,SINE/Alu,chrX,43572636,43572804
41676,AluSz,SINE/Alu,chrX,43573027,43573338
41677,AluSz,SINE/Alu,chrX,43580299,43580599
41678,AluJr4,SINE/Alu,chrX,43580768,43580847
41679,AluSx,SINE/Alu,chrX,43583362,43583657
41680,AluSz,SINE/Alu,chrX,43587529,43587826
41681,AluSx1,SINE/Alu,chrX,43590959,43591253
41682,AluYi6,SINE/Alu,chrX,43591337,43591647
41683,AluSq,SINE/Alu,chrX,43592171,43592459
41684,AluSx1,SINE/Alu,chrX,43594888,43595193
41685,AluSx,SINE/Alu,chrX,43596459,43596765
41686,AluSp,SINE/Alu,chrX,43600777,43601074
41687,AluSx,SINE/Alu,chrX,43603028,43603325
41688,AluY,SINE/Alu,chrX,43603777,43604074
41689,AluSx1,SINE/Alu,chrX,43607426,43607699
41690,AluY,SINE/Alu,chrX,43610661,43610956
41691,AluSg,SINE/Alu,chrX,43611717,43612021
41692,AluY,SINE/Alu,chrX,43616491,43616786
41693,AluSc8,SINE/Alu,chrX,43617451,43617755
41694,AluY,SINE/Alu,chrX,43621125,43621409
41695,AluY,SINE/Alu,chrX,43623651,43623951
41696,AluSx1,SINE/Alu,chrX,43630439,43630737
41697,AluSg,SINE/Alu,chrX,43631237,43631528
41698,AluSq2,SINE/Alu,chrX,43632440,43632739
41699,AluSx1,SINE/Alu,chrX,43639444,43639742
41700,AluSx,SINE/Alu,chrX,43640818,43641122
41701,FLAM_A,SINE/Alu,chrX,43643901,43644030
41702,AluSp,SINE/Alu,chrX,43644893,43645197
41703,AluSx3,SINE/Alu,chrX,43645298,43645594
41704,AluSp,SINE/Alu,chrX,43645949,43646245
41705,AluSp,SINE/Alu,chrX,43647422,43647717
41706,AluSz,SINE/Alu,chrX,43649193,43649492
41707,AluSp,SINE/Alu,chrX,43653776,43654074
41708,AluSx3,SINE/Alu,chrX,43669130,43669425
41709,AluY,SINE/Alu,chrX,43681881,43682180
41710,AluSq2,SINE/Alu,chrX,43684895,43685179
41711,AluSq2,SINE/Alu,chrX,43686517,43686827
41712,AluSx,SINE/Alu,chrX,43688282,43688497
41713,AluSx,SINE/Alu,chrX,43689072,43689265
41714,AluJb,SINE/Alu,chrX,43691103,43691398
41715,AluJr4,SINE/Alu,chrX,43695449,43695757
41716,AluY,SINE/Alu,chrX,43696448,43696782
41717,AluJr4,SINE/Alu,chrX,43698995,43699128
41718,AluJo,SINE/Alu,chrX,43706503,43706624
41719,AluJo,SINE/Alu,chrX,43706654,43706828
41720,AluSc8,SINE/Alu,chrX,43708654,43708855
41721,AluSx1,SINE/Alu,chrX,43708856,43709155
41722,AluSx3,SINE/Alu,chrX,43709409,43709537
41723,FLAM_C,SINE/Alu,chrX,43729643,43729777
41724,AluSq2,SINE/Alu,chrX,43729912,43730216
41725,AluSx,SINE/Alu,chrX,43730488,43730678
41726,AluJb,SINE/Alu,chrX,43738539,43738825
41727,AluSq2,SINE/Alu,chrX,43748097,43748386
41728,AluSc,SINE/Alu,chrX,43748387,43748696
41729,AluSz,SINE/Alu,chrX,43762675,43762963
41730,AluSz,SINE/Alu,chrX,43765114,43765401
41731,AluSz,SINE/Alu,chrX,43784866,43785161
41732,AluJr,SINE/Alu,chrX,43790586,43790745
41733,AluSc8,SINE/Alu,chrX,43791491,43791769
41734,AluSc,SINE/Alu,chrX,43793879,43794174
41735,AluSz,SINE/Alu,chrX,43808729,43808991
41736,AluY,SINE/Alu,chrX,43809962,43810272
41737,AluSx,SINE/Alu,chrX,43823166,43823472
41738,AluSx1,SINE/Alu,chrX,43824402,43824698
41739,AluSx,SINE/Alu,chrX,43837366,43837497
41740,AluSx1,SINE/Alu,chrX,43847062,43847366
41741,AluSx,SINE/Alu,chrX,43848540,43848830
41742,AluYc,SINE/Alu,chrX,43853019,43853297
41743,AluSx,SINE/Alu,chrX,43856088,43856383
41744,AluSp,SINE/Alu,chrX,43857203,43857479
41745,AluY,SINE/Alu,chrX,43870522,43870824
41746,AluSc,SINE/Alu,chrX,43873673,43873974
41747,AluSz,SINE/Alu,chrX,43875963,43876259
41748,AluJo,SINE/Alu,chrX,43878254,43878408
41749,AluJo,SINE/Alu,chrX,43878447,43878524
41750,FLAM_C,SINE/Alu,chrX,43886884,43887009
41751,AluSq2,SINE/Alu,chrX,43893529,43893841
41752,AluSz,SINE/Alu,chrX,43894991,43895275
41753,AluSx,SINE/Alu,chrX,43896811,43897123
41754,AluJb,SINE/Alu,chrX,43904508,43904777
41755,AluJb,SINE/Alu,chrX,43904836,43904853
41756,AluSc5,SINE/Alu,chrX,43905699,43905979
41757,AluJb,SINE/Alu,chrX,43907437,43907746
41758,AluSz,SINE/Alu,chrX,43907760,43908018
41759,Alu,SINE/Alu,chrX,43908019,43908059
41760,AluSz6,SINE/Alu,chrX,43910919,43911229
41761,AluSz6,SINE/Alu,chrX,43914693,43914991
41762,AluJb,SINE/Alu,chrX,43927690,43927827
41763,AluSx4,SINE/Alu,chrX,43936297,43936498
41764,AluSx,SINE/Alu,chrX,43936515,43936681
41765,AluJr,SINE/Alu,chrX,43940479,43940747
41766,AluSz,SINE/Alu,chrX,43943047,43943353
41767,FLAM_A,SINE/Alu,chrX,43944778,43944897
41768,AluJo,SINE/Alu,chrX,43951132,43951440
41769,FAM,SINE/Alu,chrX,43951975,43952155
41770,AluJb,SINE/Alu,chrX,43965133,43965430
41771,AluYb8,SINE/Alu,chrX,43980207,43980528
41772,AluSp,SINE/Alu,chrX,43982733,43983035
41773,AluJr4,SINE/Alu,chrX,43983735,43983978
41774,AluJb,SINE/Alu,chrX,43990703,43990903
41775,AluY,SINE/Alu,chrX,43994206,43994513
41776,AluY,SINE/Alu,chrX,44000612,44000904
41777,AluSg7,SINE/Alu,chrX,44008843,44009157
41778,AluY,SINE/Alu,chrX,44015795,44016094
41779,AluY,SINE/Alu,chrX,44026736,44027002
41780,AluSg,SINE/Alu,chrX,44028795,44029125
41781,AluJb,SINE/Alu,chrX,44048968,44049249
41782,AluSc8,SINE/Alu,chrX,44050424,44050703
41783,AluJo,SINE/Alu,chrX,44054071,44054285
41784,AluSx1,SINE/Alu,chrX,44060634,44060917
41785,AluY,SINE/Alu,chrX,44067301,44067583
41786,AluSc8,SINE/Alu,chrX,44073862,44074153
41787,AluSx1,SINE/Alu,chrX,44079585,44079870
41788,AluY,SINE/Alu,chrX,44080574,44080869
41789,AluJb,SINE/Alu,chrX,44090440,44090657
41790,AluSq2,SINE/Alu,chrX,44091704,44092029
41791,AluSx,SINE/Alu,chrX,44094769,44094924
41792,AluSc,SINE/Alu,chrX,44102351,44102643
41793,FLAM_A,SINE/Alu,chrX,44119800,44119926
41794,AluJo,SINE/Alu,chrX,44121174,44121467
41795,AluJb,SINE/Alu,chrX,44123111,44123420
41796,AluJo,SINE/Alu,chrX,44123562,44123722
41797,AluSp,SINE/Alu,chrX,44124726,44125038
41798,AluSq2,SINE/Alu,chrX,44127277,44127592
41799,AluSx,SINE/Alu,chrX,44129231,44129541
41800,AluY,SINE/Alu,chrX,44132094,44132386
41801,FLAM_C,SINE/Alu,chrX,44134967,44135101
41802,AluSq2,SINE/Alu,chrX,44136024,44136329
41803,AluSz6,SINE/Alu,chrX,44149505,44149809
41804,AluJr,SINE/Alu,chrX,44154420,44154728
41805,AluSx3,SINE/Alu,chrX,44160640,44160933
41806,AluSz,SINE/Alu,chrX,44162141,44162422
41807,AluY,SINE/Alu,chrX,44168253,44168554
41808,AluJo,SINE/Alu,chrX,44169264,44169575
41809,AluSx3,SINE/Alu,chrX,44177919,44178127
41810,AluSx,SINE/Alu,chrX,44180460,44180767
41811,FRAM,SINE/Alu,chrX,44180823,44180894
41812,AluJo,SINE/Alu,chrX,44180895,44181107
41813,AluSq2,SINE/Alu,chrX,44184441,44184744
41814,AluJr4,SINE/Alu,chrX,44185543,44185829
41815,AluJr4,SINE/Alu,chrX,44186838,44187132
41816,AluJo,SINE/Alu,chrX,44187587,44187812
41817,AluJo,SINE/Alu,chrX,44187971,44188282
41818,AluSz,SINE/Alu,chrX,44188837,44189143
41819,AluSq2,SINE/Alu,chrX,44191242,44191536
41820,AluJb,SINE/Alu,chrX,44195903,44196215
41821,AluSg7,SINE/Alu,chrX,44202186,44202439
41822,AluJr,SINE/Alu,chrX,44203594,44203889
41823,AluSx,SINE/Alu,chrX,44207230,44207529
41824,AluSx,SINE/Alu,chrX,44211247,44211541
41825,AluYm1,SINE/Alu,chrX,44211580,44211892
41826,FLAM_A,SINE/Alu,chrX,44212126,44212234
41827,AluSz,SINE/Alu,chrX,44212701,44213014
41828,FLAM_A,SINE/Alu,chrX,44232888,44233018
41829,AluJb,SINE/Alu,chrX,44250543,44250852
41830,AluY,SINE/Alu,chrX,44250957,44251268
41831,AluSx1,SINE/Alu,chrX,44251332,44251627
41832,AluSg7,SINE/Alu,chrX,44258610,44258871
41833,AluJb,SINE/Alu,chrX,44262213,44262540
41834,AluJo,SINE/Alu,chrX,44265261,44265566
41835,AluSz6,SINE/Alu,chrX,44266341,44266634
41836,AluJr,SINE/Alu,chrX,44274649,44274898
41837,AluSz,SINE/Alu,chrX,44275632,44275940
41838,AluJr,SINE/Alu,chrX,44276136,44276448
41839,AluY,SINE/Alu,chrX,44276979,44277281
41840,AluSx1,SINE/Alu,chrX,44278093,44278395
41841,AluSx,SINE/Alu,chrX,44279060,44279357
41842,AluSx,SINE/Alu,chrX,44280929,44281219
41843,AluSx,SINE/Alu,chrX,44282322,44282615
41844,AluY,SINE/Alu,chrX,44283188,44283481
41845,AluJo,SINE/Alu,chrX,44286732,44287054
41846,FLAM_C,SINE/Alu,chrX,44287073,44287198
41847,AluSx3,SINE/Alu,chrX,44289670,44289980
41848,AluSx,SINE/Alu,chrX,44292973,44293140
41849,AluSg,SINE/Alu,chrX,44297444,44297746
41850,AluSg,SINE/Alu,chrX,44298581,44298885
41851,AluSc8,SINE/Alu,chrX,44300831,44301134
41852,AluSx1,SINE/Alu,chrX,44304981,44305288
41853,AluSx,SINE/Alu,chrX,44307668,44307948
41854,AluSq,SINE/Alu,chrX,44313672,44313975
41855,FLAM_C,SINE/Alu,chrX,44316575,44316703
41856,AluJb,SINE/Alu,chrX,44317505,44317798
41857,AluSq2,SINE/Alu,chrX,44319003,44319301
41858,AluSx,SINE/Alu,chrX,44319931,44320241
41859,AluSx,SINE/Alu,chrX,44322803,44323021
41860,AluJb,SINE/Alu,chrX,44325897,44326193
41861,AluJb,SINE/Alu,chrX,44326718,44327027
41862,AluJr,SINE/Alu,chrX,44329608,44329904
41863,AluJb,SINE/Alu,chrX,44329967,44330263
41864,AluSz6,SINE/Alu,chrX,44330524,44330689
41865,AluJr,SINE/Alu,chrX,44331636,44331950
41866,AluSp,SINE/Alu,chrX,44334469,44334773
41867,AluSx,SINE/Alu,chrX,44336105,44336411
41868,AluJb,SINE/Alu,chrX,44338299,44338522
41869,AluSx,SINE/Alu,chrX,44338909,44339202
41870,AluSx,SINE/Alu,chrX,44340371,44340667
41871,AluJb,SINE/Alu,chrX,44341446,44341749
41872,AluSx1,SINE/Alu,chrX,44342596,44342892
